Applicant_ID,Age,Education_Level,Employment_Duration_Years,Annual_Income,Owns_Home,Savings_Balance,Checking_Balance,Existing_Loans_Count,Credit_Card_Utilization,Loan_Amount,Loan_Duration_Months,Debt_to_Income_Ratio,Payment_History_Delay,Credit_Score,Credit_Status
ID_5533,45,Bachelor,10.4,50705.38,1,13199.44,3386.95,0,0.268,38511.94,36,0.266,2,602,1
ID_5534,28,Bachelor,2.1,56522.77,0,8142.45,6096.63,0,0.454,52917.15,60,0.197,2,505,0
ID_5535,47,High School,2.0,15363.98,0,3465.3,0.0,1,0.035,40887.28,36,0.931,1,496,0
ID_5536,31,Bachelor,0.2,54630.83,1,8312.88,6016.22,1,0.365,35417.02,36,0.227,1,579,0
ID_5537,41,Bachelor,5.3,21728.98,0,5088.45,2256.8,1,0.188,27414.71,24,0.662,5,341,0
ID_5538,35,High School,3.8,29422.79,0,7393.73,1568.24,0,0.426,5711.12,48,0.051,0,614,0
ID_5539,36,Master,3.1,27787.42,0,0.0,2814.53,0,0.184,1000.0,36,0.013,1,584,1
ID_5540,48,High School,11.9,32167.39,0,0.0,2322.65,1,0.589,38913.19,60,0.254,1,516,0
ID_5541,26,Bachelor,0.9,41174.44,1,3843.03,2609.16,0,0.444,38590.97,24,0.492,1,529,0
ID_5542,62,Bachelor,0.0,42478.51,0,7835.42,2388.11,0,0.4,24231.16,12,0.599,2,492,0
ID_5543,18,High School,0.0,75518.85,1,5396.95,7578.41,0,0.085,9580.02,36,0.044,0,687,0
ID_5544,31,Master,1.3,60548.13,0,14328.89,2481.09,1,0.334,4659.66,12,0.081,2,527,0
ID_5545,43,Bachelor,0.2,20940.97,0,6852.26,926.71,4,0.186,18480.54,36,0.309,0,553,0
ID_5546,46,High School,3.5,56480.31,1,14465.02,5596.47,0,0.463,37633.72,36,0.233,3,521,0
ID_5547,37,Bachelor,1.9,63521.11,0,0.0,2539.71,1,0.258,65291.15,24,0.54,3,412,0
ID_5548,38,Bachelor,1.0,45968.73,0,0.0,6350.41,1,0.286,24558.8,60,0.112,3,459,0
ID_5549,43,Bachelor,6.9,52551.93,0,11562.2,3107.85,2,0.173,30179.61,36,0.201,1,592,0
ID_5550,36,Bachelor,1.1,59584.76,0,13827.24,4042.2,1,0.328,45267.0,24,0.399,1,542,0
ID_5551,55,High School,5.8,79403.66,1,9867.46,1527.95,2,0.112,23851.25,12,0.315,1,634,0
ID_5552,49,High School,2.1,24650.69,0,6547.5,3115.0,1,0.39,31637.47,36,0.449,4,389,0
ID_5553,49,Master,3.6,47946.52,0,10198.12,4583.23,0,0.545,39795.7,60,0.174,2,522,0
ID_5554,27,High School,9.0,115170.4,0,0.0,10593.19,1,0.371,44836.48,24,0.204,2,502,0
ID_5555,38,Master,0.2,110010.45,0,9155.54,3835.47,2,0.532,25974.48,36,0.083,0,582,0
ID_5556,35,High School,3.5,82906.48,1,7545.3,8087.38,1,0.489,16349.36,60,0.041,0,647,1
ID_5557,26,Master,8.0,70856.53,1,8745.14,0.0,1,0.6,28673.84,36,0.142,0,603,1
ID_5558,43,Bachelor,4.4,123910.82,0,3174.95,6206.77,0,0.16,1000.0,36,0.003,1,642,0
ID_5559,32,Bachelor,1.6,141340.05,0,35425.05,11287.38,1,0.037,30286.71,36,0.075,0,695,0
ID_5560,46,High School,2.5,50790.27,0,10991.53,6830.6,1,0.211,40603.98,36,0.28,2,542,0
ID_5561,26,High School,5.7,33365.7,0,8649.14,2971.64,1,0.306,55568.3,60,0.35,6,311,0
ID_5562,59,High School,11.1,47327.83,0,7709.65,1794.8,1,0.356,41643.63,48,0.231,2,552,1
ID_5563,28,High School,0.2,250000.0,0,45837.77,22069.98,0,0.067,1000.0,12,0.004,0,722,1
ID_5564,41,High School,0.4,24718.86,0,7943.51,2752.35,1,0.64,50052.01,12,2.126,6,300,0
ID_5565,48,Bachelor,2.0,42818.71,0,8068.26,4440.15,0,0.248,51405.09,12,1.261,4,337,0
ID_5566,32,Bachelor,1.3,26733.01,0,8370.89,2228.11,0,0.055,8428.56,36,0.11,1,610,0
ID_5567,49,Bachelor,1.5,57663.63,0,10096.55,1065.78,2,0.405,17788.83,36,0.108,1,557,0
ID_5568,24,Bachelor,1.3,29692.64,1,0.0,2253.97,0,0.367,50903.23,60,0.36,1,530,0
ID_5569,56,Bachelor,1.1,51309.16,1,12651.76,4415.7,1,0.062,26000.1,36,0.177,0,710,1
ID_5570,39,Bachelor,0.7,20433.94,1,8545.31,1691.06,4,0.124,14424.33,60,0.148,0,618,1
ID_5571,31,Bachelor,13.0,73777.59,1,3319.5,3610.14,0,0.62,11473.76,48,0.041,2,556,0
ID_5572,35,Bachelor,0.8,99824.87,1,9109.78,3666.05,0,0.386,72422.65,60,0.152,0,657,0
ID_5573,48,Master,1.1,44713.39,0,5621.36,4671.82,1,0.315,39174.59,24,0.46,1,538,1
ID_5574,31,High School,1.4,50636.86,0,6686.25,5840.35,0,0.454,19985.16,36,0.138,1,555,0
ID_5575,30,High School,12.0,49925.96,0,7326.62,3424.31,2,0.309,50715.22,24,0.533,3,433,1
ID_5576,36,Bachelor,7.0,59305.38,0,8029.19,5362.29,0,0.424,23375.82,36,0.138,1,584,0
ID_5577,24,High School,6.0,53152.22,0,13610.91,3910.05,2,0.166,46805.38,60,0.185,0,618,1
ID_5578,60,Master,0.6,79543.43,1,9899.36,5232.11,0,0.094,35462.18,36,0.156,0,730,1
ID_5579,32,Master,9.0,100360.06,0,23037.41,7362.55,2,0.074,18904.45,24,0.099,0,678,1
ID_5580,48,High School,2.6,36060.9,1,6231.12,4136.39,2,0.07,33969.42,24,0.495,1,592,0
ID_5581,41,High School,1.5,46413.04,0,8168.15,5984.89,1,0.242,34697.02,60,0.157,2,539,0
ID_5582,27,Bachelor,4.3,85034.28,1,0.0,7429.56,1,0.253,39414.82,36,0.162,1,587,0
ID_5583,38,Bachelor,8.6,26613.28,0,7675.55,3013.28,0,0.183,54311.47,36,0.714,3,454,0
ID_5584,48,High School,7.5,20224.28,0,3478.96,2590.53,0,0.206,64813.07,36,1.122,3,398,0
ID_5585,36,Bachelor,11.0,60667.17,1,13475.27,1228.74,0,0.266,32400.57,36,0.187,0,691,1
ID_5586,53,Bachelor,13.2,69436.87,0,14215.71,3834.09,1,0.225,1000.0,60,0.003,3,568,1
ID_5587,51,High School,1.4,37754.12,1,11711.63,4840.46,2,0.172,40779.75,36,0.378,1,600,1
ID_5588,50,High School,2.8,40565.55,0,10415.18,5666.36,1,0.068,20306.36,36,0.175,1,622,1
ID_5589,33,Bachelor,0.1,37045.56,0,8903.28,3470.45,1,0.059,1000.0,60,0.006,0,656,0
ID_5590,26,High School,8.0,35120.4,0,10780.36,3137.8,1,0.069,37432.51,36,0.373,1,578,0
ID_5591,31,Master,0.8,76630.31,1,19166.63,3775.42,2,0.176,32909.25,24,0.225,0,651,0
ID_5592,41,Bachelor,9.9,30023.95,1,0.0,1623.27,1,0.291,10500.25,36,0.122,1,596,0
ID_5593,45,Bachelor,2.0,47440.83,0,10741.94,4625.76,3,0.226,3653.36,48,0.02,0,626,0
ID_5594,18,Master,0.0,34452.33,1,0.0,0.0,0,0.455,50124.81,24,0.764,2,407,0
ID_5595,38,Master,0.2,26169.65,0,7053.77,3060.17,0,0.194,34110.83,24,0.684,0,569,0
ID_5596,40,Bachelor,2.0,83707.94,0,6453.97,2185.05,3,0.154,10762.35,12,0.135,1,569,0
ID_5597,35,High School,11.0,41776.42,0,9560.11,5237.68,1,0.073,36925.8,48,0.232,0,661,1
ID_5598,54,Bachelor,0.1,59529.07,1,15903.42,3959.47,0,0.31,17436.05,24,0.154,0,690,1
ID_5599,44,Bachelor,2.6,25487.98,0,3031.78,1437.28,3,0.342,34805.81,60,0.287,3,415,0
ID_5600,54,High School,0.2,37385.2,0,6710.33,2400.75,2,0.3,30653.42,36,0.287,2,502,0
ID_5601,36,Master,2.3,79066.45,0,18444.26,2016.48,0,0.226,1000.0,60,0.003,1,627,1
ID_5602,50,High School,0.9,197528.02,0,0.0,15511.96,2,0.391,26949.14,36,0.048,3,475,0
ID_5603,58,High School,1.5,20168.8,1,4591.26,709.64,1,0.478,22002.04,60,0.229,0,615,1
ID_5604,54,High School,10.5,48993.66,1,7035.01,2434.61,0,0.327,11674.17,60,0.05,0,711,1
ID_5605,25,Bachelor,2.9,66578.72,1,16882.24,7688.82,1,0.278,2247.6,24,0.018,1,629,1
ID_5606,35,Bachelor,1.6,39813.05,0,0.0,4420.45,3,0.021,21084.71,24,0.278,6,308,0
ID_5607,34,High School,4.4,82847.84,1,12740.83,2960.73,1,0.384,18650.73,36,0.079,1,615,1
ID_5608,44,High School,0.8,35123.78,0,9225.95,1371.85,2,0.37,36725.38,36,0.366,0,562,0
ID_5609,47,High School,1.5,58508.3,0,15342.22,4736.18,0,0.023,22387.11,36,0.134,0,696,1
ID_5610,28,Bachelor,4.0,41729.52,0,6356.74,2206.48,1,0.057,26594.51,24,0.335,2,526,0
ID_5611,39,High School,1.4,99679.52,1,7579.95,3429.59,0,0.249,30888.97,48,0.081,2,600,1
ID_5612,18,Master,0.0,38631.29,0,8853.31,3394.25,0,0.144,16649.58,24,0.226,1,569,0
ID_5613,56,High School,3.4,45436.14,0,0.0,4688.22,1,0.289,7065.6,24,0.082,2,533,0
ID_5614,32,PhD,7.4,86928.79,1,5535.38,9344.32,1,0.478,64841.86,48,0.196,1,589,0
ID_5615,39,High School,14.8,32402.17,1,3233.34,4513.42,1,0.373,23601.15,12,0.765,4,406,0
ID_5616,35,Bachelor,0.6,56071.06,0,16094.52,5109.27,3,0.052,21220.03,48,0.099,0,634,0
ID_5617,52,High School,2.0,21779.68,0,6538.36,3352.8,1,0.415,50442.5,24,1.216,4,300,0
ID_5618,18,High School,0.0,31446.2,1,5389.76,2428.15,0,0.136,58968.32,48,0.492,1,564,1
ID_5619,38,Master,0.8,65582.6,1,6124.8,5221.66,3,0.317,51022.61,48,0.204,2,522,0
ID_5620,37,Master,8.3,33012.82,1,2633.13,0.0,0,0.149,17973.97,36,0.191,1,627,1
ID_5621,33,Bachelor,7.1,41262.67,0,0.0,4765.8,1,0.07,31250.96,36,0.265,2,524,0
ID_5622,59,Bachelor,3.3,69323.78,0,0.0,2727.15,0,0.512,35521.72,24,0.269,0,588,0
ID_5623,28,Bachelor,3.9,40554.7,0,9908.41,1508.3,4,0.436,65263.01,60,0.338,3,382,0
ID_5624,48,Master,0.3,81750.0,0,14534.18,8765.18,0,0.085,32564.17,24,0.209,0,683,1
ID_5625,43,High School,4.1,60344.88,0,2888.34,0.0,1,0.206,33362.95,60,0.116,1,582,0
ID_5626,54,Bachelor,7.8,67362.35,0,18422.62,0.0,1,0.107,6763.86,48,0.026,0,698,1
ID_5627,30,Bachelor,4.3,100758.6,1,20479.11,0.0,0,0.347,2404.8,36,0.008,0,683,1
ID_5628,30,Bachelor,1.5,63570.93,0,11938.36,3994.97,1,0.154,49379.02,60,0.163,3,499,0
ID_5629,52,Master,5.5,116940.86,1,32334.98,2781.48,0,0.258,31224.73,36,0.093,0,732,1
ID_5630,44,High School,2.2,85445.25,1,0.0,3823.0,2,0.655,33051.06,24,0.203,1,518,0
ID_5631,20,High School,2.0,41700.72,1,10917.7,4618.91,3,0.068,44324.78,36,0.372,1,566,1
ID_5632,32,Bachelor,3.3,103422.11,1,0.0,2883.05,2,0.408,40341.51,36,0.137,2,508,0
ID_5633,43,Bachelor,2.4,61816.96,1,5656.93,4436.71,0,0.198,37992.26,36,0.215,1,636,1
ID_5634,49,High School,6.3,44474.01,0,8089.63,1226.9,0,0.206,36446.64,12,0.86,2,488,0
ID_5635,30,Bachelor,10.8,62267.37,0,9632.24,1792.61,0,0.264,27496.4,24,0.232,1,596,0
ID_5636,18,Master,0.0,94481.89,0,0.0,8329.11,1,0.221,28764.03,48,0.08,1,547,0
ID_5637,45,High School,13.6,68017.65,0,12126.97,6824.44,1,0.2,41488.76,36,0.213,2,584,0
ID_5638,24,Bachelor,3.6,134752.69,0,3823.1,9327.5,2,0.316,8108.72,60,0.013,0,613,0
ID_5639,18,Bachelor,0.0,93271.07,0,0.0,1057.01,1,0.452,6092.44,60,0.014,0,555,0
ID_5640,18,Bachelor,0.0,70374.06,1,11586.57,2715.5,3,0.198,26470.55,60,0.079,0,624,1
ID_5641,48,Master,3.1,32434.11,0,8874.51,3780.55,1,0.463,27684.39,36,0.299,0,585,0
ID_5642,40,Bachelor,9.0,49520.09,1,9084.15,2691.19,1,0.328,38040.28,36,0.269,1,608,1
ID_5643,36,Bachelor,1.0,56152.81,0,15197.9,6544.4,0,0.192,20998.61,36,0.131,1,612,1
ID_5644,55,Bachelor,0.9,76750.54,0,11669.47,0.0,0,0.152,10997.57,60,0.03,0,686,1
ID_5645,46,Bachelor,5.4,74508.35,0,0.0,5827.18,1,0.104,35831.63,60,0.101,0,649,1
ID_5646,58,Bachelor,10.2,58969.18,1,0.0,5167.88,1,0.201,49238.67,48,0.219,1,633,1
ID_5647,22,Master,4.0,57536.51,0,12789.82,3450.36,0,0.139,31570.7,48,0.144,0,649,1
ID_5648,38,Bachelor,5.2,77670.32,0,12988.39,2794.34,0,0.392,1000.0,60,0.003,1,608,0
ID_5649,19,High School,1.0,35267.14,0,7372.51,3540.46,0,0.552,29959.91,60,0.178,1,515,0
ID_5650,36,High School,2.0,126469.68,0,26613.41,11040.42,0,0.411,1000.0,60,0.002,1,618,1
ID_5651,36,High School,18.0,19465.84,0,8057.97,871.63,1,0.165,24260.55,60,0.262,1,599,0
ID_5652,46,High School,1.9,112162.58,1,6207.0,4797.8,0,0.394,1000.0,36,0.003,0,689,1
ID_5653,39,Master,6.8,52966.09,1,13025.9,3987.33,0,0.17,17257.69,36,0.114,1,665,0
ID_5654,46,Bachelor,3.8,89437.01,0,10143.22,6652.66,1,0.122,34198.93,36,0.134,0,673,1
ID_5655,47,Bachelor,4.7,64985.55,1,1498.05,1588.93,1,0.127,19862.25,36,0.107,1,638,1
ID_5656,64,Bachelor,2.5,64409.55,1,7087.82,7868.5,1,0.524,45677.13,60,0.149,0,656,1
ID_5657,35,Master,16.7,71476.73,0,10647.57,5978.1,1,0.225,28943.28,24,0.213,2,574,0
ID_5658,27,Bachelor,4.2,81188.36,0,15626.19,9151.5,1,0.216,4774.45,36,0.021,1,611,1
ID_5659,41,Master,13.9,45962.66,0,3940.09,5115.58,2,0.169,41212.04,36,0.314,0,628,0
ID_5660,29,Bachelor,0.0,90889.48,1,6513.65,2861.91,1,0.585,37406.21,60,0.086,1,560,0
ID_5661,56,Master,4.3,31500.69,0,5340.01,1422.23,1,0.133,47928.81,36,0.533,1,563,1
ID_5662,35,Bachelor,6.3,54032.16,0,16260.48,5601.03,4,0.72,37775.2,24,0.367,2,411,0
ID_5663,32,High School,6.8,82288.36,0,17473.85,6499.87,0,0.283,33458.0,36,0.142,1,614,1
ID_5664,33,Bachelor,11.8,89099.48,1,19643.96,2132.88,1,0.218,7126.85,36,0.028,0,713,1
ID_5665,47,Bachelor,0.0,68213.27,1,11597.09,6979.13,1,0.232,39637.43,60,0.122,0,683,1
ID_5666,37,High School,0.0,44502.64,0,9492.04,3471.64,2,0.015,22364.19,60,0.106,1,598,0
ID_5667,31,Bachelor,3.2,84825.7,0,23039.17,4037.01,0,0.278,39509.11,24,0.245,2,548,0
ID_5668,58,High School,0.1,38766.7,1,7415.0,3720.63,0,0.285,65142.47,12,1.764,3,355,0
ID_5669,28,High School,10.0,130053.94,0,0.0,11008.15,0,0.137,46721.63,48,0.094,1,616,1
ID_5670,39,Master,1.3,51930.66,0,16191.41,2206.32,2,0.78,30130.9,36,0.203,2,439,0
ID_5671,46,Bachelor,3.2,25089.06,0,8142.91,1643.29,1,0.44,26320.12,24,0.551,1,503,0
ID_5672,19,Master,0.3,29811.76,1,1966.31,1311.39,0,0.122,17481.03,60,0.123,3,509,0
ID_5673,44,Bachelor,3.7,55371.58,0,12790.18,6157.21,1,0.168,1000.0,60,0.004,0,675,1
ID_5674,26,Bachelor,2.4,58099.52,0,15598.68,5250.5,0,0.422,25836.27,48,0.117,0,615,0
ID_5675,48,Bachelor,0.2,145049.21,1,22573.37,7698.8,0,0.392,15751.91,12,0.114,1,650,1
ID_5676,27,Bachelor,2.0,32233.14,0,5314.63,2520.8,1,0.137,30794.26,24,0.502,0,574,1
ID_5677,47,PhD,2.5,55255.94,1,11482.67,4318.7,1,0.218,15707.32,36,0.099,0,688,1
ID_5678,52,High School,23.0,31897.7,0,6896.33,3497.55,2,0.208,28978.99,12,0.954,2,491,0
ID_5679,49,Master,1.2,42347.83,1,0.0,4777.75,1,0.388,47429.17,60,0.235,3,475,0
ID_5680,42,Master,3.9,125741.82,0,35236.3,8507.45,3,0.097,27820.7,12,0.232,1,607,1
ID_5681,36,Bachelor,18.0,30694.29,0,5086.5,3307.71,2,0.308,5449.04,24,0.093,1,588,0
ID_5682,32,Master,7.9,72658.18,1,20551.52,6827.73,0,0.516,10045.91,36,0.048,1,628,1
ID_5683,56,Bachelor,25.1,65936.91,0,15943.68,1205.16,2,0.19,37432.78,36,0.199,1,653,1
ID_5684,30,PhD,12.0,53525.54,0,10048.17,4981.83,2,0.215,38555.39,24,0.378,1,562,0
ID_5685,26,Bachelor,3.4,70243.17,0,14890.03,3384.42,3,0.429,9309.74,60,0.028,2,492,0
ID_5686,46,High School,6.0,30332.95,1,5191.55,1927.48,0,0.314,24482.96,60,0.169,1,623,1
ID_5687,29,Master,0.6,124015.43,1,21425.54,9039.85,2,0.406,41284.25,36,0.117,2,549,0
ID_5688,27,Bachelor,2.9,141835.43,0,0.0,12872.63,0,0.063,55973.81,24,0.207,2,552,0
ID_5689,21,Bachelor,3.0,55467.49,1,10246.29,0.0,1,0.363,28175.6,48,0.133,1,575,1
ID_5690,33,Bachelor,3.5,181961.98,0,9624.04,0.0,0,0.322,21417.09,60,0.025,0,651,0
ID_5691,38,High School,6.1,44377.42,1,5921.83,4781.53,2,0.146,18345.86,60,0.087,0,674,1
ID_5692,41,Bachelor,6.8,66185.45,1,8037.71,1569.19,0,0.04,27576.37,36,0.146,0,721,1
ID_5693,50,Master,1.5,110851.25,0,19385.82,10287.39,1,0.376,50003.3,24,0.237,0,635,0
ID_5694,45,High School,10.4,43066.37,0,0.0,3159.03,1,0.458,27605.69,60,0.135,0,593,0
ID_5695,36,High School,3.1,27152.53,0,0.0,2156.37,0,0.393,33999.96,36,0.438,2,455,0
ID_5696,36,High School,1.2,24200.81,0,0.0,4064.87,1,0.132,1000.0,36,0.014,0,617,0
ID_5697,45,Bachelor,10.0,151814.29,0,0.0,6628.46,1,0.349,53698.95,24,0.186,1,578,0
ID_5698,54,Bachelor,2.7,41584.7,0,1761.18,3135.94,1,0.326,49063.47,24,0.619,0,559,1
ID_5699,40,Bachelor,6.9,49371.65,0,5928.32,4064.45,0,0.158,19669.62,36,0.139,0,666,0
ID_5700,33,Master,4.0,31058.19,0,9998.69,2725.03,0,0.395,23121.73,24,0.391,0,583,0
ID_5701,27,Bachelor,2.4,87044.05,0,0.0,7181.62,0,0.159,46228.48,36,0.186,0,618,1
ID_5702,21,High School,3.0,36651.88,0,4596.12,998.03,2,0.202,78015.11,48,0.559,1,489,0
ID_5703,46,Master,4.4,42377.32,0,0.0,2664.32,0,0.074,1000.0,60,0.005,1,621,1
ID_5704,45,Bachelor,2.5,62928.86,1,5593.74,6232.93,0,0.549,15803.1,12,0.264,1,582,0
ID_5705,45,Bachelor,0.6,31824.03,1,5832.78,4805.33,0,0.591,17904.54,48,0.148,1,575,0
ID_5706,37,Bachelor,11.3,49548.58,1,10437.45,4469.01,1,0.243,43737.35,24,0.463,2,558,1
ID_5707,55,Master,0.2,109218.4,1,0.0,4235.64,0,0.375,31378.66,60,0.06,1,619,0
ID_5708,33,Bachelor,9.9,67112.61,1,16806.26,0.0,0,0.172,15777.46,48,0.062,0,713,1
ID_5709,50,Bachelor,2.2,57830.47,0,0.0,6206.9,0,0.309,1000.0,36,0.006,0,638,0
ID_5710,38,Bachelor,5.1,60320.81,0,8756.79,1874.15,1,0.606,43203.41,36,0.251,2,476,0
ID_5711,31,High School,12.8,44597.47,1,6676.43,1154.57,2,0.467,21395.46,36,0.168,2,529,0
ID_5712,46,Bachelor,0.8,146983.58,0,6009.79,14334.87,0,0.238,4157.94,36,0.01,0,683,1
ID_5713,43,Bachelor,4.2,36095.43,0,8854.8,2897.93,2,0.137,12720.41,60,0.074,1,597,0
ID_5714,43,High School,7.2,60202.13,0,14558.35,1436.25,0,0.251,17346.47,60,0.061,1,629,0
ID_5715,39,High School,7.1,57383.54,0,15876.17,1677.17,0,0.068,19600.09,12,0.359,2,571,1
ID_5716,38,High School,3.7,89713.92,0,7071.99,8090.0,0,0.187,6194.98,48,0.018,1,634,0
ID_5717,67,Bachelor,4.9,94050.48,1,20887.95,6762.88,2,0.415,6421.99,48,0.018,3,565,0
ID_5718,53,Master,7.1,53315.94,1,2951.59,0.0,1,0.485,67651.5,48,0.333,2,522,0
ID_5719,47,PhD,9.2,62650.9,1,0.0,7153.45,0,0.122,30931.09,60,0.104,2,615,1
ID_5720,40,High School,7.2,63848.44,0,9005.22,5489.93,0,0.264,17594.18,36,0.096,2,575,0
ID_5721,51,Bachelor,2.2,17394.84,0,2929.92,1373.64,1,0.262,31803.49,24,0.96,2,424,0
ID_5722,45,Master,27.0,24477.39,1,8236.59,1834.65,0,0.366,27890.02,36,0.399,1,641,0
ID_5723,39,High School,2.9,40033.35,1,7142.34,2452.86,0,0.24,8680.19,36,0.076,0,682,1
ID_5724,35,Bachelor,0.1,40912.9,0,3810.1,3519.03,2,0.649,1000.0,36,0.009,0,547,0
ID_5725,38,Bachelor,2.3,29743.29,0,5950.08,2641.67,0,0.054,15444.15,36,0.182,0,654,1
ID_5726,18,High School,0.0,78809.69,0,0.0,3269.86,1,0.575,21714.61,24,0.145,2,434,0
ID_5727,41,Master,0.6,54233.78,0,6808.65,3426.96,0,0.23,23027.97,36,0.149,1,596,0
ID_5728,33,Master,1.7,48661.95,0,0.0,4562.62,0,0.063,1000.0,60,0.004,1,605,1
ID_5729,58,High School,0.3,28909.41,1,9423.38,3047.17,2,0.213,69641.22,60,0.506,2,531,0
ID_5730,39,High School,5.8,52983.06,0,8537.69,1718.07,2,0.036,68248.89,24,0.676,2,497,0
ID_5731,24,High School,0.4,15000.0,1,5811.12,1612.61,1,0.095,33006.83,36,0.77,1,521,0
ID_5732,38,High School,1.1,49937.22,0,8972.5,0.0,1,0.354,25458.87,48,0.134,0,599,0
ID_5733,26,Bachelor,0.5,55915.22,0,0.0,4690.69,1,0.4,14833.22,36,0.093,2,474,0
ID_5734,44,Bachelor,0.3,61142.19,1,9127.32,0.0,0,0.059,35413.48,12,0.608,4,465,0
ID_5735,42,High School,1.6,24783.89,0,0.0,3178.73,1,0.489,22893.9,36,0.323,2,443,0
ID_5736,50,Master,4.2,60621.71,0,11198.91,990.91,1,0.339,47540.11,48,0.206,0,625,0
ID_5737,29,Bachelor,11.0,32185.92,1,3666.38,2273.36,2,0.56,41453.75,36,0.451,3,422,0
ID_5738,39,High School,10.4,36089.78,1,12104.13,2670.14,1,0.065,9689.67,36,0.094,1,670,1
ID_5739,22,High School,4.0,77572.3,0,5345.4,2651.86,2,0.033,12620.97,36,0.057,1,593,0
ID_5740,47,Bachelor,1.0,148309.54,0,38621.26,9046.31,0,0.216,42453.99,60,0.06,3,567,1
ID_5741,45,Bachelor,1.5,55585.6,0,4304.23,1090.12,0,0.253,37503.48,60,0.142,2,546,0
ID_5742,44,High School,0.4,36006.41,0,9424.74,2530.9,1,0.57,4961.94,36,0.048,2,497,0
ID_5743,39,High School,7.5,59535.93,0,8909.8,5374.11,0,0.176,16772.18,36,0.099,1,632,0
ID_5744,43,Master,0.4,86639.8,0,0.0,1896.43,1,0.36,22228.72,36,0.09,2,502,0
ID_5745,58,PhD,4.1,73902.27,0,2183.76,2308.16,1,0.433,24338.44,24,0.173,2,522,0
ID_5746,35,High School,1.4,213535.09,0,19333.16,7384.46,0,0.112,23706.09,36,0.039,1,657,1
ID_5747,40,Bachelor,1.4,37885.78,0,11591.07,2093.66,0,0.275,41186.31,24,0.571,0,584,1
ID_5748,25,Bachelor,7.0,61458.4,0,17115.23,2562.42,2,0.35,27623.93,24,0.236,3,455,0
ID_5749,28,Bachelor,7.1,117531.18,1,20933.45,4496.06,0,0.179,26453.52,24,0.118,0,713,1
ID_5750,40,Bachelor,9.1,113900.4,1,13860.38,1865.12,2,0.41,11378.19,24,0.052,2,576,1
ID_5751,52,Master,4.2,20434.11,1,0.0,2967.25,0,0.424,28016.0,36,0.48,2,500,0
ID_5752,35,Bachelor,10.2,54085.49,0,12192.8,1490.55,1,0.096,24483.02,24,0.238,0,655,0
ID_5753,36,Bachelor,5.2,113807.12,1,10129.5,10328.77,2,0.387,16362.55,36,0.05,1,616,1
ID_5754,34,Bachelor,14.6,229882.02,1,0.0,19315.06,2,0.424,4287.99,60,0.004,1,619,1
ID_5755,32,PhD,1.7,77025.97,0,15377.28,1994.64,2,0.157,47985.06,36,0.218,1,572,0
ID_5756,42,Bachelor,4.5,45074.34,0,9578.19,1634.98,2,0.171,57035.01,60,0.266,0,615,0
ID_5757,21,High School,3.0,32708.77,0,0.0,1569.67,1,0.203,29401.04,24,0.472,0,537,0
ID_5758,54,High School,2.5,164287.25,1,8389.89,0.0,1,0.365,50822.81,12,0.325,0,648,0
ID_5759,31,Bachelor,10.6,77992.72,0,15377.63,6289.93,1,0.656,29131.62,60,0.078,3,466,0
ID_5760,47,High School,19.5,35453.12,1,3595.66,2910.93,2,0.469,1000.0,60,0.006,2,579,0
ID_5761,23,Bachelor,3.4,48943.5,1,0.0,3839.79,2,0.568,30405.29,36,0.217,0,545,0
ID_5762,47,Master,2.5,63265.36,0,6664.7,3316.23,1,0.335,18888.91,36,0.104,2,539,1
ID_5763,47,Bachelor,3.2,71104.32,0,6010.43,6126.27,1,0.385,33565.25,36,0.165,1,575,0
ID_5764,43,PhD,9.6,34550.96,1,8358.33,2305.23,1,0.278,53274.24,36,0.54,4,447,0
ID_5765,27,High School,5.2,39851.08,0,5671.27,4591.31,2,0.626,15879.37,36,0.139,2,453,0
ID_5766,41,Master,0.2,23707.17,0,0.0,1196.01,0,0.433,31975.1,24,0.708,4,321,0
ID_5767,24,Bachelor,3.9,91115.31,0,12984.44,3601.48,0,0.313,40500.23,12,0.467,5,368,0
ID_5768,35,Bachelor,0.1,45669.72,0,0.0,5390.49,4,0.066,49375.35,12,1.135,3,317,0
ID_5769,51,Bachelor,7.5,68402.24,1,16372.92,0.0,1,0.378,42743.87,24,0.328,1,605,1
ID_5770,48,High School,2.0,110318.76,0,14518.7,8175.14,1,0.096,4931.11,24,0.023,0,696,1
ID_5771,39,Bachelor,3.2,60471.96,1,13112.0,3806.78,2,0.298,4910.08,12,0.085,1,612,0
ID_5772,27,Bachelor,8.0,51201.02,0,9726.73,5034.05,2,0.144,38768.69,12,0.795,3,418,0
ID_5773,46,High School,0.2,59692.44,1,10575.06,6185.63,0,0.158,18076.82,12,0.318,2,591,0
ID_5774,39,Bachelor,0.9,55915.49,0,0.0,3224.09,0,0.189,7290.57,36,0.046,0,631,0
ID_5775,18,Bachelor,0.0,101020.88,1,18862.06,4532.35,1,0.502,46390.17,12,0.482,1,528,0
ID_5776,48,High School,1.3,63285.99,0,10381.24,4305.49,1,0.75,18345.91,60,0.061,0,577,0
ID_5777,38,High School,2.1,41266.22,0,5460.13,4644.57,0,0.209,54346.66,36,0.461,0,603,0
ID_5778,53,Bachelor,31.5,91484.47,0,5158.64,6656.75,2,0.135,17071.44,60,0.039,0,737,1
